Kurtosis,Crest factor,Skewness,Standard deviation,RMS,Peak-to-peak factor,rms_mid_frequency,peak_frequency,rms_overall,rms_low_frequency,peak_amplitude,Encoded fault type,Fault type
-0.08062783418239938,3.5797440729255547,0.04403249598654257,0.08011314655505875,0.08586088662724127,0.5193890909090908,6.991135229413988e-05,9.0,6.034323600941619e-05,0.0001252652540315941,0.0008318207763177535,2,B021
-0.46811616064701234,3.0364577522759757,0.024891013561895287,0.08321992123083768,0.08870563369077578,0.46453272727272726,9.072502526204302e-05,84.0,6.18702311955804e-05,7.366867275607469e-05,0.0009667906457937433,2,B021
-0.34193567638242106,2.8495714443703406,0.11480113893421597,0.07653710852169199,0.08262677868844794,0.4306327272727273,5.838817801632072e-05,104.0,4.264363573900095e-05,6.608699113396072e-05,0.0005052736138888131,2,B021
-0.11540699683958922,3.381559154835583,0.019435022245272125,0.08375564265322388,0.08949556450070738,0.5617127272727273,9.941596456623303e-05,103.0,6.87492665046825e-05,8.773137794297031e-05,0.0008593919375041764,2,B021
0.3530398914044497,3.7298879815260464,-0.03318411796130037,0.07496864555046928,0.08113770358613438,0.5617127272727273,6.33119445813165e-05,104.0,4.349851131664735e-05,5.404061699319599e-05,0.0006284535991040844,2,B021
-0.011783434268872295,3.5064187466464527,0.1102950118728948,0.07512297923329028,0.08115247094394933,0.49165272727272724,4.092832117773754e-05,9.0,3.433709005401983e-05,6.890365179796723e-05,0.00045206539359642913,2,B021
0.08391473628365276,3.536217552509643,-0.02155959893664942,0.07688665799751782,0.08221162230583352,0.4978163636363636,5.1725078200742604e-05,9.0,3.99552453374467e-05,7.051520274946184e-05,0.0004864111751397755,2,B021
0.016935439779807826,3.7258574010469467,0.17364135659038232,0.0722144563149534,0.07802718959037228,0.45672545454545455,5.220567852185152e-05,9.0,4.413392868207477e-05,8.943401175110524e-05,0.0006557261939298112,2,B021
-0.29691847107217617,2.928849984054333,0.10847991087255056,0.07496112805252132,0.08102156180478441,0.40166363636363633,4.7906675234483045e-05,9.0,4.6561064930669284e-05,0.00010763343230566061,0.0007711662457824611,2,B021
-0.10178390144648164,3.374146919246991,-0.0076200302413379105,0.07806500250178101,0.0835421939559598,0.46884727272727267,6.354916184798399e-05,104.0,4.788683695210983e-05,8.025242385651913e-05,0.0006356823793561373,2,B021
-0.01644529001611117,2.9947986470236474,-0.17234477887454946,0.08285047999289438,0.08829308116016124,0.5060345454545454,5.0566876708124294e-05,9.0,4.053064421310677e-05,7.6260068364046e-05,0.0004818054407930068,2,B021
-0.2948413795376741,3.0339982954710774,0.004033237485147401,0.09078666896566048,0.09609102300261302,0.5331545454545454,0.00011143876810622839,85.0,7.479746804207249e-05,8.097206205954625e-05,0.0009692139239408277,2,B021
0.3089912165058566,3.401699710190563,0.09986014943325641,0.08578665024259734,0.09150238494925803,0.5553436363636364,6.038695407684988e-05,27.0,5.639202296071411e-05,0.00012630197671343663,0.0008026484852802006,2,B021
0.37800077044105773,3.8620890050183,0.1626044779467146,0.0811985689534752,0.0868187702940392,0.5471254545454546,4.685177339996827e-05,9.0,3.7078525162323154e-05,6.833729219290647e-05,0.00040200164434095584,2,B021
-0.0991536582209478,3.7842473338361113,0.04616372038502151,0.08318680749593423,0.08860462559721777,0.5471254545454546,4.297876822775185e-05,26.0,4.9310580766178876e-05,0.0001247686643479771,0.0006401189260097103,2,B021
0.07621537571549819,3.9879770166024526,0.07058300890714278,0.08932122274397,0.09407275880431644,0.5958181818181818,6.508343140950985e-05,9.0,5.872768330618625e-05,0.00012751340648162608,0.0007437279798850394,2,B021
-0.23414798715016083,3.159473005659524,0.06994082647619589,0.09803437810795869,0.10228921070732104,0.585750909090909,0.00011524972140778082,134.0,8.016442066208909e-05,0.00010500766732759419,0.0011398158384971783,2,B021
0.34289927378894225,3.7008500518711576,-0.009883943379930898,0.126371216796217,0.12990627278199537,0.9418036363636364,0.00014505552710996538,82.0,9.658493349011615e-05,9.855369753446315e-05,0.0012419042719771626,2,B021
0.3344774337189973,3.6911363666718042,-0.04533134417987017,0.15477412882324826,0.15780062791037647,1.0439145454545453,0.0007074175305216153,133.0,0.00044387133889642647,6.802080289343775e-05,0.008671084738938942,2,B021
1.5607073457038796,4.668477280446822,0.179205420814845,0.10459296766889006,0.10958215868897928,0.8904399999999999,9.683272959641108e-05,84.0,6.344483146923234e-05,5.6057447588675686e-05,0.0007331263613129134,2,B021
0.6486935768932702,4.0227672395258045,0.21156114244112187,0.12278101805704272,0.12717161787419803,0.8904399999999999,0.00010312547693438722,27.0,8.324985172389713e-05,0.00015835475267684892,0.0010877576420871534,2,B021
0.614481792004367,3.9240652675651004,-0.09406156682393313,0.12091878128598044,0.12487281874726402,0.8871527272727273,8.81196453102924e-05,27.0,6.653082080627327e-05,0.00011196971254956915,0.0005250902665987834,2,B021
0.38004075930791315,4.0252569564710825,-0.09829288470705597,0.11755950114901355,0.12173361755734442,0.8472945454545454,0.00013563957293785957,133.0,9.838645926112546e-05,0.00014947792033226558,0.000929884667503869,2,B021
0.2053686192407418,4.079307524112326,0.0830122916309786,0.1192087742268575,0.1238476688228264,0.8376381818181817,0.00014710770022266127,27.0,0.00011657314436459929,0.00021533534836737383,0.001405227998107241,2,B021
0.03578738116857538,3.00028633761599,0.007990888791886478,0.10242216633734874,0.10723703739472826,0.6040363636363636,7.368872997438114e-05,27.0,7.017351203170239e-05,0.00015945016316386211,0.0008063995983514826,2,B021
0.1284363360894658,3.608172384973016,0.03453594591838425,0.0802615829313106,0.08729123350468014,0.5502072727272727,5.940352173958815e-05,103.0,4.461192251049487e-05,7.422534124635707e-05,0.0004676286660863059,2,B021
0.32186021030578393,3.687469567610849,-0.14257186364634547,0.08775709072121629,0.09366018744742054,0.6165690909090908,9.187954031200341e-05,133.0,7.114438816944008e-05,0.00012613131730836643,0.001069544310009353,2,B021
0.1568446617631465,3.390046482026664,0.16885723590001978,0.09103053789128236,0.09678655169788565,0.5707527272727273,0.00010801915962066363,103.0,7.332504031110316e-05,8.507230358355847e-05,0.0010187001452581271,2,B021
0.18314640065588916,3.6212582001296485,0.14047232745455965,0.08454912740153969,0.09060688052543782,0.5707527272727273,7.182946290427033e-05,103.0,4.887812229556708e-05,5.751687706314739e-05,0.000726103807434247,2,B021
-0.553979580009937,2.8081024694090098,0.046247366237173425,0.08000115282674414,0.08670041033612119,0.3940618181818182,6.920427539338943e-05,133.0,4.989229550389555e-05,7.461203617855738e-05,0.0006745938200257372,2,B021
0.18982983135778664,3.4414779500654693,-0.033908355758190185,0.07995299680342255,0.08662398823414638,0.542810909090909,7.39847614446167e-05,9.0,5.7805850443406974e-05,0.0001042744478660764,0.0007394196294077536,2,B021
0.01130617880533169,3.1770614663496195,0.07096897016753612,0.07428013567909446,0.08154648078491773,0.44583636363636364,5.844040319093867e-05,104.0,4.455047377772932e-05,7.65529988586177e-05,0.0005897999779615917,2,B021
-0.2639979761589175,3.1350321401951815,-0.02259852702886484,0.08345355590108819,0.08991411371817284,0.5000763636363637,8.526810870334347e-05,104.0,6.143657644867289e-05,9.158258984779157e-05,0.0007146617521550791,2,B021
-0.05148353695997665,3.2256505223196825,-0.02109516119209746,0.07665088176980012,0.08375759413590664,0.5276072727272727,8.87972840956365e-05,104.0,5.885218032227383e-05,5.7882195004895457e-05,0.0010329161367634589,2,B021
-0.15251661656209548,3.4121739322009823,0.0399265994502315,0.08200272622696816,0.08827110505532773,0.5460981818181818,7.935565732141719e-05,104.0,5.487599393064694e-05,7.00324154638532e-05,0.0006779064218444263,2,B021
-0.32335554190700755,2.8437506613277796,-0.13429955391741713,0.08182533548534222,0.08741975988989337,0.47316181818181813,7.373113500359607e-05,133.0,5.4653203818435125e-05,8.817224198630812e-05,0.0006628931028154893,2,B021
-0.2118850705405788,3.1186338250040366,0.0003049474636525984,0.08120030456688798,0.08689527551513511,0.5181563636363636,8.45885386396159e-05,103.0,5.6560665898480874e-05,5.9549903356101445e-05,0.0009683298989389246,2,B021
-0.08643684812299668,3.5127874569200146,0.048818103703641855,0.07753445457157616,0.08369577099413703,0.49165272727272724,4.973598741589565e-05,9.0,4.232378539531804e-05,8.644378042355633e-05,0.0006288337897693565,2,B021
-0.09368542720883344,3.7008141420733915,0.20280836049964118,0.07816460074168118,0.08421783247940381,0.5148690909090909,5.0910971666274715e-05,9.0,4.638650865115173e-05,0.00010161124429414841,0.0006527717887177979,2,B021
-0.08361993762227726,3.330483159196927,-0.11264460736019193,0.08722704638029594,0.09271873390665687,0.5343872727272727,6.091585428902376e-05,27.0,6.98052816648356e-05,0.00017635772301640185,0.0011348398729488173,2,B021
-0.31947122463988764,2.9650148145160165,-0.0932753592786133,0.08583379139179277,0.09215958858510767,0.4988436363636363,8.942827855439863e-05,103.0,6.272924948013374e-05,8.511015279239705e-05,0.0010346020808992197,2,B021
-0.4372603171746059,2.6460393653319203,0.04490870998688284,0.08207243540267775,0.08812828416165967,0.4257018181818182,6.645562198768362e-05,27.0,6.866312160300989e-05,0.0001648198336068109,0.0009966630813016044,2,B021
-0.26135020033421874,3.0331274444704257,0.12284124060531491,0.07490346631439396,0.08236802832936921,0.4277563636363636,5.541850860277282e-05,104.0,4.872166406146681e-05,0.00010311730849081588,0.0005927105906852773,2,B021
-0.47343749042218475,3.2229432489287375,0.0250105125548946,0.08176190891792255,0.0885452648696867,0.4626836363636364,7.618702412738867e-05,104.0,5.421736319321432e-05,7.75882937857886e-05,0.0007864305055308705,2,B021
0.015735659478856245,3.715787760680104,0.1345149392795188,0.08877689526965335,0.09482633781808185,0.5773272727272727,0.00012527714968617955,85.0,8.144357446331294e-05,6.543206745607025e-05,0.0013117134005134657,2,B021
-0.18146996623810896,3.1875522492057224,0.1254677829828433,0.08236012232825463,0.0889482745884157,0.5259636363636363,7.687175408718212e-05,103.0,5.502495672495916e-05,8.031328571076572e-05,0.0006560975573304437,2,B021
0.09282551568620212,3.8161588729534706,0.2035855953852854,0.08807465344240704,0.09427042245033268,0.5980781818181818,8.450607253338677e-05,104.0,6.341844139965372e-05,0.00010534993983939477,0.0007319932399463486,2,B021
0.061857783084416695,4.147828616054659,0.2281087292619064,0.08005690391913883,0.08673234658212513,0.5586309090909092,6.766493401343468e-05,104.0,5.661924162678041e-05,0.00011324667785435252,0.000737871189816772,2,B021
-0.218018006999118,3.1702039384622815,0.031764030175775226,0.08211641320867318,0.08775001859356384,0.49350181818181815,0.00011048356071064953,104.0,7.299935913398135e-05,6.988674294912334e-05,0.0010910146980436378,2,B021
-0.000600295802744899,3.057339455331609,-0.03276145965023943,0.09376878820381786,0.09925504448227838,0.5728072727272727,8.761175056383125e-05,27.0,7.77722024248426e-05,0.00016622981445093925,0.0010530135165579607,2,B021
-0.3123076732185224,2.9688059945846685,0.009785623165254062,0.09224622136313143,0.09771666411041552,0.4955563636363636,7.463820474450055e-05,27.0,7.037254262728711e-05,0.0001586733742047454,0.0010023342922403807,2,B021
-0.1832407643786489,3.3027017476993756,0.07149386625764927,0.09241859628518116,0.09822646792091035,0.5534945454545455,8.776883418642857e-05,103.0,7.235798815604923e-05,0.00014193983154848995,0.0009209990580144823,2,B021
-0.17439821257801968,3.6834962851846327,0.02451147752750083,0.0821181950565686,0.08807195722649311,0.5378799999999999,5.7168090499174146e-05,103.0,4.6627238461918125e-05,9.005140342075972e-05,0.0005399098552282529,2,B021
-0.1276995990017067,3.193301464270882,0.041847014297766494,0.08660172485056869,0.09277716427975899,0.521649090909091,0.00010469522883885009,133.0,7.700908523243773e-05,0.0001216846873302595,0.0010112572927883214,2,B021
-0.3732058048681841,2.992371517121897,0.1370847897595395,0.08350700147433243,0.08966922550503141,0.4741890909090909,8.790093652469205e-05,104.0,6.677016524565094e-05,0.00011391002592123408,0.0009144270175976768,2,B021
-0.10384757553718726,3.0647556814838364,-0.0898641441410798,0.0777778328105634,0.08426654209229685,0.4805581818181818,6.557939478578583e-05,104.0,4.5719789894330744e-05,6.046759474583928e-05,0.000512643576118895,2,B021
-0.18375923912732128,3.0232350289020706,0.04975237698823408,0.07875765348765433,0.08515201199823236,0.4719290909090909,0.00010921985360610568,103.0,7.092285421567031e-05,5.61326616595984e-05,0.0011426098166948378,2,B021
-0.1886403284186442,3.5102525976463563,0.14004971886166614,0.07874022934460637,0.0844000385454033,0.5002818181818182,0.00011894169389845642,103.0,7.781072010311309e-05,6.748762754778854e-05,0.0012852960590568241,2,B021
-0.009301190813323146,3.180959780269196,-0.021064166289865287,0.07836807002869095,0.084675987028077,0.47172363636363634,9.442468961437844e-05,104.0,6.293240760234777e-05,6.46711304504357e-05,0.001187148249152093,2,B021
-0.03717672084723933,2.9530608036146986,0.02932747174452656,0.08228591530469864,0.08842781935037955,0.4842563636363636,6.540907479024906e-05,9.0,5.457469279996228e-05,0.00010873245318836208,0.0007053373750837738,2,B021
-0.43483413478172706,3.117739710629455,0.07966975665971598,0.08351135332890908,0.0899515291765117,0.5035690909090909,8.43735684497149e-05,104.0,5.8334221681642275e-05,7.448868523953332e-05,0.0008695046156136865,2,B021
-0.29439154642521226,2.9584910651417786,-0.011232684064009294,0.08121598732132572,0.08784883722051899,0.4762436363636363,0.00011197473566604067,103.0,7.726639713334412e-05,9.764698419883894e-05,0.0012835924224502335,2,B021
-0.2256220961378359,3.2776313140244926,-0.16834113666777314,0.07861628208080805,0.08543808580797957,0.46699818181818176,5.220991539720516e-05,9.0,4.741311915479787e-05,0.00010366726022876109,0.0006111111103219134,2,B021
-0.47063827369096645,2.7005932583663497,0.014253455351440385,0.08222752383397207,0.08878251243598753,0.45323272727272723,7.44735040067301e-05,104.0,5.097325732240437e-05,6.186461478272544e-05,0.0008646621651609375,2,B021
-0.36019035689336265,2.944834804206059,-0.11280175475406301,0.08548691800584791,0.0915353089590495,0.4941181818181818,0.00010866391716599251,103.0,7.06451561030251e-05,5.6959345621196696e-05,0.0009922319661175973,2,B021
0.11256973790582236,3.5942814498518083,0.056746913302609475,0.08638685647609687,0.09231583434368261,0.569930909090909,9.248663372661748e-05,103.0,6.836778544110718e-05,0.00010943581411495831,0.0007318409957466519,2,B021
0.2786594442553745,3.7940346362807027,0.047695381459595045,0.10122817846384848,0.10662527857061714,0.7445672727272727,9.1742724476382e-05,132.0,7.421150089413753e-05,0.00014163359667260326,0.000851987505130113,2,B021
0.18831322364033687,3.0988766785314015,-0.11699886732847951,0.1024147983920174,0.10720658950437598,0.6695763636363636,8.829493489476283e-05,104.0,6.379329267196188e-05,9.581587008202721e-05,0.0007907889313305736,2,B021
0.27569140934748493,3.373456897553616,-0.0026738737418180204,0.12710315885333512,0.13179466934528103,0.8401036363636364,0.00045773702981543094,133.0,0.0002910278300535219,0.00014865845819941366,0.0051285597850603635,2,B021
0.12991475854687984,3.899383250503061,0.12905040165531786,0.13638840305435757,0.14052152289893072,0.9113963636363636,0.00021508675666670514,103.0,0.0001437556480977085,0.0001508557689830986,0.0015979098293089381,2,B021
0.6566935582648141,4.329241829932871,0.005666013136441923,0.12231677680781901,0.12685362046603793,0.9703618181818181,0.00013340325641269968,114.0,8.729528513168535e-05,7.587291136278004e-05,0.0011360647758744988,2,B021
1.5628788493309065,3.820739366539292,-0.15414635312445898,0.1409603811851958,0.14481204757241609,1.1667763636363637,0.00014742924365342814,114.0,9.557729621826805e-05,7.401905396329802e-05,0.0010021048732563437,2,B021
0.5129073397084638,4.01656073420653,0.20561594818676243,0.10940376180448226,0.11473361812505571,0.7464163636363637,0.0001281572698008994,104.0,8.212886696793624e-05,5.2134810607305664e-05,0.0012049717786557135,2,B021
1.945182569880723,4.199891614985207,0.1005426572666013,0.15300773422175795,0.1566386742453523,1.1758163636363634,0.00017062201101464966,104.0,0.00011058034800904156,8.506826358973998e-05,0.0013099797407340244,2,B021
1.1712721981102199,4.324711489213445,0.07908178650037821,0.14885366384167026,0.1521177669738851,1.1758163636363634,0.00014560757871542946,133.0,0.00010116843975722493,0.0001318717089947385,0.0012075156356547224,2,B021
0.25369035876645496,3.441045253411958,0.025092829008581466,0.09196281410283391,0.09750155781723632,0.5787654545454545,8.05607495219073e-05,104.0,5.9232140766096375e-05,9.351409361934998e-05,0.0007841223744368678,2,B021
0.06514580751561061,3.786086449850847,0.02607586059524599,0.09644617418089384,0.10147681651990159,0.6202672727272727,0.00012164562434701832,133.0,9.146560903066606e-05,0.00015257678164919383,0.0011161605630103544,2,B021
-0.006135344711886148,3.026781328271029,-0.02269294685471029,0.10385420894814534,0.10819894466628623,0.6254036363636364,0.0001451477930528931,133.0,0.00011017191850349668,0.00018761175224698523,0.001332214945191583,2,B021
-0.14555221638822058,3.103598645008917,-0.0060921403320876285,0.08795315262317824,0.0927445366187132,0.5701363636363636,9.206572878746029e-05,103.0,6.672557132173353e-05,0.00010116332895466319,0.0010304188292796757,2,B021
-0.2561645143927085,2.997197730560773,0.01983431003247189,0.08157743247603082,0.08739982110073664,0.47398363636363633,6.4947531844081e-05,104.0,4.566132160502856e-05,6.248968842019284e-05,0.0006845240034474034,2,B021
-0.0693165181475055,3.300660951305499,0.10596532657503349,0.0922309027255901,0.09747799696135429,0.5526727272727272,0.00010491115424269503,27.0,8.474446949693008e-05,0.00016139432192009427,0.0011161982590196973,2,B021
-0.19770129795860125,3.0273929543436315,-0.0038263363126293725,0.08709586847282519,0.0924323651171873,0.5191836363636364,0.00011381579901844338,104.0,7.734384543800584e-05,9.035505771960595e-05,0.0011329507270662644,2,B021
-0.3023636218544432,3.425782147621445,0.15382935682528254,0.08399614315919673,0.089719657221462,0.4939127272727273,0.00011660799777182426,103.0,7.75862328909371e-05,7.887788094972854e-05,0.0012414956453753515,2,B021
-0.0399343507648533,3.2165037398059995,0.03454602440389101,0.07943563606318103,0.08591202933065162,0.47624363636363637,6.210235965448456e-05,9.0,5.036820839199101e-05,9.662074919359078e-05,0.00073698957012492,2,B021
-0.2204624273578375,3.1856776399411917,0.1254910827325582,0.08573513533155422,0.09177382372788204,0.49699454545454547,8.692172554955848e-05,104.0,6.241287505957558e-05,9.195956261508369e-05,0.0009839941533102221,2,B021
-0.1191182146751637,3.4551641271653,0.03538283433684959,0.08326217836415989,0.08901616340807192,0.5403454545454546,0.0001272119548637203,104.0,8.370890581221212e-05,7.709040944819232e-05,0.0012462837002255387,2,B021
-0.3377079852087803,3.1445544651872126,0.09452789508147078,0.07601630040428414,0.08180144238454991,0.4139909090909091,8.376214638631219e-05,104.0,5.853117811160763e-05,7.830705857841014e-05,0.0010035489886737557,2,B021
-0.12665363196903368,3.2610230924765062,-0.04488283137611893,0.0813816400629133,0.0867552608700048,0.4877490909090909,0.00010528535726499662,104.0,6.761823168943922e-05,4.484570395101241e-05,0.0012462453789093561,2,B021
-0.23418303657258965,3.077946705441431,0.28848887611055796,0.08662310279758459,0.09191546708419526,0.49021454545454546,0.00011404038299834602,104.0,7.541053338070699e-05,7.269429141078588e-05,0.0009204217326506454,2,B021
-0.10050209425980805,3.0937852518766085,0.059657629988331906,0.08651063379610328,0.09190976999344484,0.5452763636363636,9.210574153852e-05,104.0,6.526256394623384e-05,9.19557545174807e-05,0.0008494463714549195,2,B021
0.13983758777922084,3.520551838168088,0.14149071674674335,0.08710473269698002,0.09261512928212595,0.5399345454545454,8.845195249890662e-05,103.0,6.395135479227952e-05,9.626926592326431e-05,0.0008625772428484068,2,B021
-0.013840695144378135,3.3723480720549306,0.10391167364021756,0.08694904925065124,0.09272525003365806,0.5354145454545454,8.58598350176276e-05,103.0,6.254805333583722e-05,9.626710415938095e-05,0.0008344164714231823,2,B021
-0.3006249576040605,3.2142124214665966,0.05707640120107889,0.0871217489467464,0.09306846560107694,0.5058290909090909,6.933334198822884e-05,104.0,5.986086192958415e-05,0.00012426603715335035,0.0006675123821571424,2,B021
-0.4368951693008789,3.172096558765671,0.01294482086664487,0.09633484921283987,0.10149352857422132,0.5421945454545455,0.00012445157950366294,103.0,9.089345512884108e-05,0.00014088337312335961,0.001301722343892353,2,B021
-0.21635693621892083,3.259426993105366,0.037606541108753236,0.09144213934768912,0.09700924307351835,0.5982836363636364,0.00014476908365045022,103.0,9.486951648955873e-05,8.384615357815929e-05,0.0016471245283105158,2,B021
0.12510581154775835,3.2238884799535508,-0.08879808453065959,0.08359259887726417,0.08947523576322276,0.5705472727272727,6.707435240092175e-05,27.0,5.722068205757392e-05,0.00011738878578873337,0.0007510068186507764,2,B021
0.06121877205442505,3.523115538072362,0.05091503109419324,0.08319874524469677,0.08893213362784315,0.5171290909090909,7.699381810162743e-05,104.0,5.94398440545171e-05,0.00010476280551703508,0.0008688937253059283,2,B021
-0.026273287805667067,3.4390532114240497,-0.016345431476398636,0.09667732528712024,0.1015009804348826,0.6666999999999998,0.00013543592698770664,103.0,9.249436233604595e-05,0.00011101573129329244,0.0013004266112721095,2,B021
-0.010911821926975485,3.713896819934264,0.1688659703437901,0.09277314807011887,0.09753000182777692,0.5910927272727273,0.00013746922459625767,104.0,9.141851271515474e-05,9.236852320139803e-05,0.0012692873286931875,2,B021
-0.0301615927055785,3.2447017719901705,0.0369675395163486,0.09286542395438258,0.09770277391068778,0.5417836363636364,9.49931455098996e-05,103.0,6.599286533626904e-05,8.598083731404224e-05,0.0007670113581026384,2,B021
0.5037837686287752,3.7042992725294295,-0.056248341499257344,0.12394185451581373,0.12756675953527463,1.0069327272727273,0.0003445437614591185,133.0,0.00021883482133034046,0.00010767561704072738,0.003361142043101597,2,B021
0.5417874911169505,4.025979585077132,-0.013530707319685361,0.1358243514950472,0.13906271120669633,1.04186,0.00013533591739065687,131.0,8.839734832349434e-05,7.520701632312808e-05,0.0008277449247260485,2,B021
-0.06575498386220557,3.024816170049899,0.06948647095329229,0.1315676170763392,0.134962972580065,0.8187363636363636,0.00018432559028723646,133.0,0.00011854124228786573,8.036249533356163e-05,0.002040205822641612,2,B021
-0.1873018664268713,3.005078091390116,-0.013280360097505124,0.13249598522219558,0.13571270373829664,0.8051763636363636,0.00030270323226949523,133.0,0.00020056391645300947,0.00019660502876293187,0.0038916111083019712,2,B021
0.9390766196422526,3.5993230580469606,-0.03698327186648253,0.1514149820379487,0.15440529691049878,1.156092727272727,0.00029706550987724194,132.0,0.00020899403339949928,0.00028673782694738634,0.003245222893529533,2,B021
0.7400901609935833,4.68030397016381,-0.06761076043226363,0.12342901967646616,0.12721551346299276,1.05768,0.00013706594429650806,133.0,9.629185035655307e-05,0.00013133957912858486,0.0012724045917741414,2,B021
1.2281728796439433,5.1410945052950785,0.005056703668479481,0.11106062505861294,0.11581332965461577,1.05768,0.00012164137708562715,103.0,8.288413373073016e-05,9.823191890283105e-05,0.0012272098126749178,2,B021
-0.2633190501971234,2.639330157639637,-0.01998994419415997,0.08839883228128811,0.0940348785811046,0.4801472727272727,5.1413274795981025e-05,27.0,7.214193982687927e-05,0.0001947852506893894,0.0013002330764347906,2,B021
-0.37392560610829984,3.2691759111618865,0.0523423822175728,0.08515953112165134,0.09106381683138932,0.5304836363636364,8.749013430631271e-05,104.0,6.210224289117649e-05,8.802125517295437e-05,0.0009105756507989845,2,B021
-0.0046700737520488644,3.917763136367486,0.11076668225529486,0.0849847153235638,0.09124872960604029,0.6120490909090909,0.0001242493285864083,104.0,8.055212951544895e-05,6.241146261251021e-05,0.0012488396954916812,2,B021
-0.26428432077032094,2.977334060903655,-0.1324021044793722,0.08583523381100025,0.09150223713560743,0.5060345454545454,0.00011563370398849266,103.0,7.551254752557091e-05,6.414613718028691e-05,0.0011657923169936177,2,B021
-0.23307503728025702,3.3557729291033653,0.02899035863347916,0.07743755002597974,0.08424451252158802,0.4760381818181818,0.00011237317538983252,104.0,7.220436292441436e-05,4.815664124172835e-05,0.001349242868441375,2,B021
-0.25402615735239653,3.2399811930226066,-0.07321646506739987,0.08327997758101763,0.089094232085446,0.49432363636363635,0.00010017328637799424,104.0,6.893111913248097e-05,8.611046594068113e-05,0.0010997406637236133,2,B021
-0.24300734967766013,2.909780073726825,0.07709030830484952,0.0847023900100037,0.09094345546415272,0.47028545454545456,7.88653204537124e-05,9.0,6.345294038556845e-05,0.00012009630080946261,0.000842603425058186,2,B021
-0.03883256345726238,3.5493802264773593,0.13219879718223293,0.08390025823826787,0.09041578515765337,0.5232927272727272,8.868771839999031e-05,104.0,6.14125548043606e-05,7.885342702130476e-05,0.0009336172232322846,2,B021
0.001257026609423395,3.4059608598336717,0.01691322733083897,0.08823370116165782,0.09422304401221802,0.5738345454545455,0.00011528003234764498,103.0,7.718692515129218e-05,8.211688488591217e-05,0.0009917212532037395,2,B021
-0.03809085777427734,3.058194537143349,-0.1425309783988058,0.07829917164052425,0.08444733011576175,0.5111709090909091,4.7996352514980584e-05,104.0,3.863220409761981e-05,7.320612210712375e-05,0.0005122480322636034,2,B021
-0.2095053179712445,3.0315747847598695,0.010792508555458857,0.08087843877732699,0.08715422320530807,0.45097272727272725,9.292317962189676e-05,103.0,6.194868189808197e-05,6.386607582111218e-05,0.0010995941572195403,2,B021
-0.23177697164773292,3.4110239195813614,0.08849104342934613,0.08617315088850708,0.09173411858269119,0.5035690909090909,8.73515978094369e-05,103.0,6.090847759781807e-05,8.061010814039383e-05,0.0009855121945854257,2,B021
0.1538525138026512,3.7972757025911883,-0.0007316212335638779,0.08093112477885112,0.08700208648675953,0.5347981818181818,4.2806198555729235e-05,27.0,5.85508792995205e-05,0.00015705643054451005,0.0010272697769500136,2,B021
0.2236393827197567,4.034410772621787,0.29004396943947464,0.08532627528316727,0.09115671583551788,0.56274,5.989522513112085e-05,9.0,5.415591003043154e-05,0.0001178582492052392,0.0006788265770006919,2,B021
0.1092491894347436,3.6621079306900004,0.09701341320462682,0.09525058040786553,0.10042402990955641,0.6519072727272728,0.00010494664352743327,103.0,7.61518431542075e-05,0.00011586556947470257,0.0009958011582854194,2,B021
-0.25231124875186683,2.9005614577992853,0.03196024986152933,0.08608846913291021,0.09229498378923769,0.48322909090909083,7.965873009062052e-05,27.0,7.062343662407184e-05,0.00015075558456844834,0.0009103778669052411,2,B021
-0.2426354114097249,2.9915634665438406,-0.10332274540085605,0.07850269039603286,0.08481730923446053,0.46514909090909096,5.838435382922003e-05,9.0,4.4946935145445685e-05,7.886603793455413e-05,0.0005188470548430972,2,B021
-0.023020116346968322,3.0664484285651716,0.03175145642488666,0.07630699395360083,0.08254500471688607,0.5002818181818182,6.445460943075586e-05,104.0,4.5765715249402254e-05,6.496171773891538e-05,0.0008080673154478535,2,B021
-0.16350091210724926,3.369850523727394,0.11170791693686608,0.07756018710773763,0.08352676930055346,0.49144727272727273,6.384222564772658e-05,104.0,4.862420825288173e-05,8.339049210911546e-05,0.0006866044270403277,2,B021
0.11888693813931406,3.691641185440553,0.15839013879060448,0.07978390914183509,0.0860410617709645,0.5035690909090909,0.00010376748782367895,103.0,6.7494416358295e-05,5.472400329926856e-05,0.0011243068760298514,2,B021
-0.18450908471254035,3.423763224363865,0.042983127227027164,0.09215173902339649,0.09709358759971469,0.5590418181818182,0.00011683068938658031,104.0,8.29097330447521e-05,0.00011741967221182263,0.001262799198520165,2,B021
0.08102514067492494,3.5240980769681425,0.10124899710913665,0.09229908487579788,0.09712762393427761,0.6406072727272727,8.81427448702999e-05,104.0,6.543137113574691e-05,0.00010585997192558762,0.0007686951462322587,2,B021
0.11964996625329194,3.5044839455082757,0.062046810007321915,0.09329687149034184,0.09767123435277394,0.6406072727272727,9.644939936687125e-05,103.0,7.088340568733224e-05,0.0001118449348060698,0.000973705264205059,2,B021
-0.3716396105716506,3.0031370885554667,-0.011383494365138745,0.08689270591184835,0.09194748722700845,0.49637818181818183,9.834518931555799e-05,103.0,8.465346897404039e-05,0.00017525672789014816,0.0012075793134781446,2,B021
